way,acc_mean,acc_std,learning_rate,n_estimators,num_leaves
kf10_0.85,0.835495,0.043628,0.01,200.0,250.0
kf10_0.85,0.863692,0.043432,0.01,220.0,31.0
kf10_0.85,0.85841,0.04266,0.01,220.0,50.0
kf10_0.85,0.853931,0.040178,0.01,220.0,100.0
kf10_0.85,0.854002,0.044528,0.01,220.0,150.0
kf10_0.85,0.838692,0.045517,0.01,220.0,200.0
kf10_0.85,0.835904,0.043123,0.01,220.0,250.0
kf10_0.85,0.86272,0.042158,0.05,40.0,31.0
kf10_0.85,0.859424,0.042902,0.05,40.0,50.0
kf10_0.85,0.854016,0.041032,0.05,40.0,100.0
kf10_0.85,0.85134,0.045133,0.05,40.0,150.0
kf10_0.85,0.837946,0.043542,0.05,40.0,200.0
kf10_0.85,0.834383,0.042406,0.05,40.0,250.0
kf10_0.85,0.863875,0.046426,0.05,60.0,31.0
kf10_0.85,0.860818,0.042309,0.05,60.0,50.0
kf10_0.85,0.854818,0.040148,0.05,60.0,100.0
kf10_0.85,0.85472,0.040712,0.05,60.0,150.0
kf10_0.85,0.845833,0.042616,0.05,60.0,200.0
kf10_0.85,0.83896,0.045298,0.05,60.0,250.0
kf10_0.85,0.862748,0.045301,0.05,80.0,31.0
kf10_0.85,0.859424,0.043951,0.05,80.0,50.0
kf10_0.85,0.855086,0.040886,0.05,80.0,100.0
kf10_0.85,0.854114,0.041274,0.05,80.0,150.0
kf10_0.85,0.848917,0.042653,0.05,80.0,200.0
kf10_0.85,0.849044,0.042258,0.05,80.0,250.0
kf10_0.85,0.859903,0.045863,0.05,100.0,31.0
kf10_0.85,0.858861,0.046486,0.05,100.0,50.0
kf10_0.85,0.85403,0.042362,0.05,100.0,100.0
kf10_0.85,0.854058,0.039946,0.05,100.0,150.0
kf10_0.85,0.849579,0.042206,0.05,100.0,200.0
kf10_0.85,0.851931,0.044509,0.05,100.0,250.0
kf10_0.85,0.85803,0.046611,0.05,120.0,31.0
kf10_0.85,0.855452,0.047348,0.05,120.0,50.0
kf10_0.85,0.852988,0.042784,0.05,120.0,100.0
kf10_0.85,0.854227,0.042416,0.05,120.0,150.0
kf10_0.85,0.849551,0.041596,0.05,120.0,200.0
kf10_0.85,0.855551,0.046675,0.05,120.0,250.0
kf10_0.85,0.854199,0.047929,0.05,140.0,31.0
kf10_0.85,0.852706,0.047334,0.05,140.0,50.0
kf10_0.85,0.851762,0.044058,0.05,140.0,100.0
kf10_0.85,0.853804,0.043132,0.05,140.0,150.0
kf10_0.85,0.850692,0.041686,0.05,140.0,200.0
kf10_0.85,0.854833,0.046525,0.05,140.0,250.0
kf10_0.85,0.853016,0.047786,0.05,160.0,31.0
kf10_0.85,0.850847,0.047866,0.05,160.0,50.0
kf10_0.85,0.850565,0.04451,0.05,160.0,100.0
kf10_0.85,0.853227,0.043406,0.05,160.0,150.0
kf10_0.85,0.851143,0.042364,0.05,160.0,200.0
kf10_0.85,0.854959,0.04691,0.05,160.0,250.0
kf10_0.85,0.85272,0.048643,0.05,180.0,31.0
kf10_0.85,0.849804,0.047645,0.05,180.0,50.0
kf10_0.85,0.849875,0.04505,0.05,180.0,100.0
kf10_0.85,0.853537,0.04349,0.05,180.0,150.0
kf10_0.85,0.851509,0.042883,0.05,180.0,200.0
kf10_0.85,0.854382,0.046582,0.05,180.0,250.0
kf10_0.85,0.852424,0.048635,0.05,200.0,31.0
kf10_0.85,0.849664,0.046862,0.05,200.0,50.0
kf10_0.85,0.848819,0.044959,0.05,200.0,100.0
kf10_0.85,0.853016,0.043397,0.05,200.0,150.0
kf10_0.85,0.850438,0.043779,0.05,200.0,200.0
kf10_0.85,0.855692,0.046744,0.05,200.0,250.0
kf10_0.85,0.85141,0.048193,0.05,220.0,31.0
kf10_0.85,0.849833,0.046874,0.05,220.0,50.0
kf10_0.85,0.847917,0.045226,0.05,220.0,100.0
kf10_0.85,0.852565,0.043791,0.05,220.0,150.0
kf10_0.85,0.849467,0.0444,0.05,220.0,200.0
kf10_0.85,0.856889,0.045916,0.05,220.0,250.0
kf10_0.85,0.861931,0.045718,0.1,40.0,31.0
kf10_0.85,0.857269,0.049358,0.1,40.0,50.0
kf10_0.85,0.855213,0.040997,0.1,40.0,100.0
kf10_0.85,0.850903,0.040527,0.1,40.0,150.0
kf10_0.85,0.850607,0.043555,0.1,40.0,200.0
kf10_0.85,0.852241,0.042613,0.1,40.0,250.0
kf10_0.85,0.85741,0.047858,0.1,60.0,31.0
kf10_0.85,0.851931,0.047774,0.1,60.0,50.0
kf10_0.85,0.85272,0.043449,0.1,60.0,100.0
kf10_0.85,0.852931,0.042279,0.1,60.0,150.0
kf10_0.85,0.853199,0.045611,0.1,60.0,200.0
kf10_0.85,0.85334,0.043537,0.1,60.0,250.0
kf10_0.85,0.853002,0.047486,0.1,80.0,31.0
kf10_0.85,0.848114,0.048047,0.1,80.0,50.0
kf10_0.85,0.850565,0.045437,0.1,80.0,100.0
kf10_0.85,0.8511,0.043199,0.1,80.0,150.0
kf10_0.85,0.852748,0.046408,0.1,80.0,200.0
kf10_0.85,0.85303,0.044262,0.1,80.0,250.0
kf10_0.85,0.850833,0.046955,0.1,100.0,31.0
kf10_0.85,0.848297,0.047852,0.1,100.0,50.0
kf10_0.85,0.849382,0.04612,0.1,100.0,100.0
kf10_0.85,0.851157,0.042386,0.1,100.0,150.0
kf10_0.85,0.853452,0.045342,0.1,100.0,200.0
kf10_0.85,0.854157,0.045266,0.1,100.0,250.0
kf10_0.85,0.849607,0.0456,0.1,120.0,31.0
kf10_0.85,0.848959,0.047671,0.1,120.0,50.0
kf10_0.85,0.847945,0.045815,0.1,120.0,100.0
kf10_0.85,0.848424,0.043513,0.1,120.0,150.0
kf10_0.85,0.851762,0.04543,0.1,120.0,200.0
kf10_0.85,0.854269,0.045665,0.1,120.0,250.0
kf10_0.85,0.848974,0.045411,0.1,140.0,31.0
kf10_0.85,0.849002,0.047272,0.1,140.0,50.0
kf10_0.85,0.849213,0.04577,0.1,140.0,100.0
kf10_0.85,0.847396,0.043328,0.1,140.0,150.0
kf10_0.85,0.849607,0.045924,0.1,140.0,200.0
kf10_0.85,0.854227,0.046439,0.1,140.0,250.0
kf10_0.85,0.848171,0.044881,0.1,160.0,31.0
kf10_0.85,0.848312,0.045948,0.1,160.0,50.0
kf10_0.85,0.848706,0.04557,0.1,160.0,100.0
kf10_0.85,0.847438,0.043749,0.1,160.0,150.0
kf10_0.85,0.848565,0.046622,0.1,160.0,200.0
kf10_0.85,0.852495,0.046718,0.1,160.0,250.0
kf10_0.85,0.848002,0.04555,0.1,180.0,31.0
kf10_0.85,0.847664,0.046348,0.1,180.0,50.0
kf10_0.85,0.846959,0.046663,0.1,180.0,100.0
kf10_0.85,0.847213,0.044165,0.1,180.0,150.0
kf10_0.85,0.848143,0.046674,0.1,180.0,200.0
kf10_0.85,0.851818,0.046917,0.1,180.0,250.0
kf10_0.85,0.848185,0.046325,0.1,200.0,31.0
kf10_0.85,0.846509,0.047067,0.1,200.0,50.0
kf10_0.85,0.846297,0.046967,0.1,200.0,100.0
kf10_0.85,0.847016,0.04475,0.1,200.0,150.0
kf10_0.85,0.848283,0.046403,0.1,200.0,200.0
kf10_0.85,0.850762,0.047089,0.1,200.0,250.0
kf10_0.85,0.847917,0.04596,0.1,220.0,31.0
kf10_0.85,0.84741,0.046523,0.1,220.0,50.0
kf10_0.85,0.845974,0.046615,0.1,220.0,100.0
kf10_0.85,0.846748,0.045106,0.1,220.0,150.0
kf10_0.85,0.847847,0.046365,0.1,220.0,200.0
kf10_0.85,0.850058,0.047165,0.1,220.0,250.0
kf10_0.85,0.832438,0.044571,0.5,40.0,31.0
kf10_0.85,0.838227,0.038597,0.5,40.0,50.0
kf10_0.85,0.846748,0.04528,0.5,40.0,100.0
kf10_0.85,0.84396,0.046059,0.5,40.0,150.0
kf10_0.85,0.848368,0.048788,0.5,40.0,200.0
kf10_0.85,0.848917,0.047193,0.5,40.0,250.0
kf10_0.85,0.828044,0.040262,0.5,60.0,31.0
kf10_0.85,0.841875,0.042014,0.5,60.0,50.0
kf10_0.85,0.838551,0.04682,0.5,60.0,100.0
kf10_0.85,0.843523,0.045808,0.5,60.0,150.0
kf10_0.85,0.846382,0.049474,0.5,60.0,200.0
kf10_0.85,0.849678,0.046634,0.5,60.0,250.0
kf10_0.85,0.831988,0.042275,0.5,80.0,31.0
kf10_0.85,0.831087,0.045376,0.5,80.0,50.0
kf10_0.85,0.837678,0.046545,0.5,80.0,100.0
kf10_0.85,0.843748,0.04655,0.5,80.0,150.0
kf10_0.85,0.845466,0.049414,0.5,80.0,200.0
kf10_0.85,0.849551,0.046647,0.5,80.0,250.0
kf10_0.85,0.827819,0.046429,0.5,100.0,31.0
kf10_0.85,0.832988,0.047356,0.5,100.0,50.0
kf10_0.85,0.837636,0.04657,0.5,100.0,100.0
kf10_0.85,0.843607,0.046455,0.5,100.0,150.0
kf10_0.85,0.8451,0.05013,0.5,100.0,200.0
kf10_0.85,0.849002,0.046865,0.5,100.0,250.0
kf10_0.85,0.824819,0.049095,0.5,120.0,31.0
kf10_0.85,0.826819,0.047452,0.5,120.0,50.0
kf10_0.85,0.837129,0.046734,0.5,120.0,100.0
kf10_0.85,0.843917,0.046622,0.5,120.0,150.0
kf10_0.85,0.845551,0.050052,0.5,120.0,200.0
kf10_0.85,0.849368,0.046798,0.5,120.0,250.0
kf10_0.85,0.820481,0.052901,0.5,140.0,31.0
kf10_0.85,0.837129,0.040521,0.5,140.0,50.0
kf10_0.85,0.837298,0.046746,0.5,140.0,100.0
kf10_0.85,0.844058,0.045848,0.5,140.0,150.0
kf10_0.85,0.845312,0.049907,0.5,140.0,200.0
kf10_0.85,0.849114,0.046842,0.5,140.0,250.0
kf10_0.85,0.82758,0.046067,0.5,160.0,31.0
kf10_0.85,0.804945,0.088001,0.5,160.0,50.0
kf10_0.85,0.83703,0.046403,0.5,160.0,100.0
kf10_0.85,0.844171,0.045908,0.5,160.0,150.0
kf10_0.85,0.845692,0.049784,0.5,160.0,200.0
kf10_0.85,0.848692,0.046833,0.5,160.0,250.0
kf10_0.85,0.828847,0.044806,0.5,180.0,31.0
kf10_0.85,0.822495,0.063861,0.5,180.0,50.0
kf10_0.85,0.837016,0.046786,0.5,180.0,100.0
kf10_0.85,0.844382,0.046089,0.5,180.0,150.0
kf10_0.85,0.845368,0.049568,0.5,180.0,200.0
kf10_0.85,0.848847,0.047132,0.5,180.0,250.0
kf10_0.85,0.832509,0.043126,0.5,200.0,31.0
kf10_0.85,0.821523,0.063851,0.5,200.0,50.0
kf10_0.85,0.837058,0.046582,0.5,200.0,100.0
kf10_0.85,0.844255,0.046276,0.5,200.0,150.0
kf10_0.85,0.845607,0.049789,0.5,200.0,200.0
kf10_0.85,0.848621,0.04738,0.5,200.0,250.0
kf10_0.85,0.83396,0.044111,0.5,220.0,31.0
kf10_0.85,0.821424,0.063628,0.5,220.0,50.0
kf10_0.85,0.83703,0.046654,0.5,220.0,100.0
kf10_0.85,0.844143,0.046338,0.5,220.0,150.0
kf10_0.85,0.84572,0.049873,0.5,220.0,200.0
kf10_0.85,0.848819,0.047359,0.5,220.0,250.0
kf10_0.85,0.828185,0.04789,1.0,40.0,31.0
kf10_0.85,0.821735,0.042852,1.0,40.0,50.0
kf10_0.85,0.817734,0.052209,1.0,40.0,100.0
kf10_0.85,0.664581,0.18364,1.0,40.0,150.0
kf10_0.85,0.774483,0.103983,1.0,40.0,200.0
kf10_0.85,0.784016,0.139699,1.0,40.0,250.0
kf10_0.85,0.829608,0.042509,1.0,60.0,31.0
kf10_0.85,0.828595,0.053827,1.0,60.0,50.0
kf10_0.85,0.815636,0.05348,1.0,60.0,100.0
kf10_0.85,0.617189,0.17741,1.0,60.0,150.0
kf10_0.85,0.774779,0.104327,1.0,60.0,200.0
kf10_0.85,0.784664,0.13998,1.0,60.0,250.0
kf10_0.85,0.832355,0.043026,1.0,80.0,31.0
kf10_0.85,0.846608,0.048273,1.0,80.0,50.0
kf10_0.85,0.782115,0.090143,1.0,80.0,100.0
kf10_0.85,0.617189,0.17741,1.0,80.0,150.0
kf10_0.85,0.774596,0.104144,1.0,80.0,200.0
kf10_0.85,0.784664,0.140143,1.0,80.0,250.0
kf10_0.85,0.825608,0.044321,1.0,100.0,31.0
kf10_0.85,0.837199,0.044245,1.0,100.0,50.0
kf10_0.85,0.760453,0.096668,1.0,100.0,100.0
kf10_0.85,0.617189,0.17741,1.0,100.0,150.0
kf10_0.85,0.774807,0.10421,1.0,100.0,200.0
kf10_0.85,0.784593,0.140055,1.0,100.0,250.0
kf10_0.85,0.821566,0.042175,1.0,120.0,31.0
kf10_0.85,0.834467,0.038719,1.0,120.0,50.0
kf10_0.85,0.760453,0.096668,1.0,120.0,100.0
kf10_0.85,0.617189,0.17741,1.0,120.0,150.0
kf10_0.85,0.774807,0.104156,1.0,120.0,200.0
kf10_0.85,0.784678,0.140043,1.0,120.0,250.0
kf10_0.85,0.829045,0.039048,1.0,140.0,31.0
kf10_0.85,0.829537,0.069726,1.0,140.0,50.0
kf10_0.85,0.760453,0.096668,1.0,140.0,100.0
kf10_0.85,0.617189,0.17741,1.0,140.0,150.0
kf10_0.85,0.775089,0.104216,1.0,140.0,200.0
kf10_0.85,0.784903,0.140077,1.0,140.0,250.0
kf10_0.85,0.827087,0.042729,1.0,160.0,31.0
kf10_0.85,0.811426,0.072364,1.0,160.0,50.0
kf10_0.85,0.760453,0.096668,1.0,160.0,100.0
kf10_0.85,0.617189,0.17741,1.0,160.0,150.0
kf10_0.85,0.774976,0.104195,1.0,160.0,200.0
kf10_0.85,0.784917,0.14014,1.0,160.0,250.0
kf10_0.85,0.819778,0.045933,1.0,180.0,31.0
kf10_0.85,0.783424,0.103018,1.0,180.0,50.0
kf10_0.85,0.760453,0.096668,1.0,180.0,100.0
kf10_0.85,0.617189,0.17741,1.0,180.0,150.0
kf10_0.85,0.775089,0.104321,1.0,180.0,200.0
kf10_0.85,0.784847,0.140024,1.0,180.0,250.0
kf10_0.85,0.816496,0.053227,1.0,200.0,31.0
kf10_0.85,0.792269,0.086277,1.0,200.0,50.0
kf10_0.85,0.760453,0.096668,1.0,200.0,100.0
kf10_0.85,0.617189,0.17741,1.0,200.0,150.0
kf10_0.85,0.775187,0.104303,1.0,200.0,200.0
kf10_0.85,0.784875,0.140143,1.0,200.0,250.0
kf10_0.85,0.816031,0.05224,1.0,220.0,31.0
kf10_0.85,0.792677,0.086467,1.0,220.0,50.0
kf10_0.85,0.760453,0.096668,1.0,220.0,100.0
kf10_0.85,0.617189,0.17741,1.0,220.0,150.0
kf10_0.85,0.775145,0.10427,1.0,220.0,200.0
kf10_0.85,0.785128,0.140261,1.0,220.0,250.0
